window_start_utc,window_end_utc,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean
2026-03-18T20:49:56.881+00:00,2026-03-18T20:50:57.880+00:00,61,25.3346,102733.18,-116.5612
2026-03-18T20:50:57.882+00:00,2026-03-18T20:51:58.881+00:00,61,25.3339,102736.72,-116.7691
2026-03-18T20:51:58.883+00:00,2026-03-18T20:52:59.882+00:00,61,25.3303,102734.50,-116.6307
2026-03-18T20:52:59.884+00:00,2026-03-18T20:54:00.884+00:00,61,25.3199,102729.78,-116.3104
2026-03-18T20:54:00.886+00:00,2026-03-18T20:55:01.880+00:00,61,25.3156,102729.08,-116.2661
2026-03-18T20:55:01.882+00:00,2026-03-18T20:56:02.883+00:00,61,25.3108,102727.95,-116.1348
2026-03-18T20:56:02.885+00:00,2026-03-18T20:57:02.885+00:00,60,25.3087,102728.58,-116.1913
2026-03-18T20:57:02.887+00:00,2026-03-18T20:58:03.881+00:00,61,25.3073,102730.43,-116.3241
2026-03-18T20:58:03.883+00:00,2026-03-18T20:59:03.883+00:00,60,25.3010,102727.39,-115.9904
2026-03-18T20:59:03.886+00:00,2026-03-18T21:00:04.881+00:00,61,25.2967,102726.40,-116.0178
2026-03-18T21:00:04.882+00:00,2026-03-18T21:01:05.882+00:00,61,25.2976,102727.20,-116.0737
2026-03-18T21:01:05.884+00:00,2026-03-18T21:02:06.882+00:00,61,25.2956,102727.50,-116.0659
2026-03-18T21:02:06.884+00:00,2026-03-18T21:03:07.881+00:00,61,25.2949,102724.97,-115.9177
2026-03-18T21:03:07.882+00:00,2026-03-18T21:04:07.883+00:00,60,25.2861,102723.11,-115.7500
2026-03-18T21:04:07.893+00:00,2026-03-18T21:05:08.880+00:00,61,25.2724,102723.64,-115.7461
2026-03-18T21:05:08.881+00:00,2026-03-18T21:06:09.883+00:00,61,25.2666,102722.77,-115.6566
2026-03-18T21:06:09.885+00:00,2026-03-18T21:07:10.880+00:00,61,25.2641,102721.52,-115.5385
2026-03-18T21:07:10.882+00:00,2026-03-18T21:08:11.882+00:00,61,25.2737,102717.11,-115.2660
2026-03-18T21:08:11.884+00:00,2026-03-18T21:09:12.882+00:00,61,25.2793,102716.47,-115.2617
2026-03-18T21:09:12.884+00:00,2026-03-18T21:10:13.884+00:00,61,25.2850,102716.70,-115.3028
2026-03-18T21:10:13.886+00:00,2026-03-18T21:11:14.880+00:00,61,25.2870,102714.96,-115.1455
2026-03-18T21:11:14.881+00:00,2026-03-18T21:12:14.883+00:00,60,25.2903,102714.92,-115.1747
2026-03-18T21:12:14.884+00:00,2026-03-18T21:13:15.883+00:00,61,25.2902,102714.42,-115.1210
2026-03-18T21:13:15.885+00:00,2026-03-18T21:14:16.882+00:00,61,25.2895,102711.62,-114.8539
2026-03-18T21:14:16.885+00:00,2026-03-18T21:15:17.880+00:00,61,25.2916,102711.21,-114.8792
2026-03-18T21:15:17.882+00:00,2026-03-18T21:16:18.883+00:00,61,25.2954,102710.70,-114.8231
2026-03-18T21:16:18.885+00:00,2026-03-18T21:17:18.890+00:00,60,25.2998,102710.95,-114.8414
2026-03-18T21:17:18.892+00:00,2026-03-18T21:18:19.881+00:00,61,25.3042,102711.90,-114.9669
2026-03-18T21:18:19.891+00:00,2026-03-18T21:19:20.881+00:00,61,25.3141,102713.86,-115.0814
2026-03-18T21:19:20.882+00:00,2026-03-18T21:20:20.883+00:00,60,25.3183,102713.80,-115.0553
2026-03-18T21:20:20.885+00:00,2026-03-18T21:21:21.883+00:00,61,25.3202,102713.59,-115.0507
2026-03-18T21:21:21.885+00:00,2026-03-18T21:22:22.882+00:00,61,25.3231,102713.38,-115.0592
2026-03-18T21:22:22.884+00:00,2026-03-18T21:23:23.884+00:00,61,25.3269,102709.28,-114.7133
2026-03-18T21:23:23.886+00:00,2026-03-18T21:24:24.883+00:00,61,25.3296,102705.57,-114.4051
2026-03-18T21:24:24.885+00:00,2026-03-18T21:25:25.882+00:00,61,25.3312,102709.14,-114.7020
2026-03-18T21:25:25.884+00:00,2026-03-18T21:26:26.881+00:00,61,25.3327,102708.43,-114.6379
2026-03-18T21:26:26.883+00:00,2026-03-18T21:27:27.881+00:00,61,25.3334,102706.06,-114.4655
2026-03-18T21:27:27.883+00:00,2026-03-18T21:28:27.885+00:00,60,25.3314,102706.68,-114.4671
2026-03-18T21:28:27.887+00:00,2026-03-18T21:29:28.882+00:00,61,25.3304,102705.12,-114.3551
2026-03-18T21:29:28.884+00:00,2026-03-18T21:30:29.881+00:00,61,25.3281,102707.40,-114.5462
2026-03-18T21:30:29.884+00:00,2026-03-18T21:31:30.881+00:00,61,25.3276,102707.97,-114.5850
2026-03-18T21:31:30.883+00:00,2026-03-18T21:32:30.884+00:00,60,25.3261,102704.89,-114.3255
2026-03-18T21:32:30.886+00:00,2026-03-18T21:33:31.882+00:00,61,25.3238,102700.30,-113.9610
2026-03-18T21:33:31.884+00:00,2026-03-18T21:34:32.881+00:00,61,25.3200,102700.88,-114.0092
2026-03-18T21:34:32.883+00:00,2026-03-18T21:35:32.883+00:00,60,25.3098,102699.48,-113.9001
2026-03-18T21:35:32.885+00:00,2026-03-18T21:36:33.883+00:00,61,25.3033,102702.23,-114.1177
2026-03-18T21:36:33.885+00:00,2026-03-18T21:37:34.880+00:00,61,25.2971,102705.45,-114.3718
2026-03-18T21:37:34.882+00:00,2026-03-18T21:38:35.880+00:00,61,25.2914,102705.60,-114.3749
2026-03-18T21:38:35.882+00:00,2026-03-18T21:39:35.883+00:00,60,25.2849,102703.94,-114.1717
2026-03-18T21:39:35.885+00:00,2026-03-18T21:40:36.882+00:00,61,25.2833,102702.97,-114.1496
2026-03-18T21:40:36.884+00:00,2026-03-18T21:41:37.884+00:00,61,25.2758,102703.74,-114.1955
2026-03-18T21:41:37.885+00:00,2026-03-18T21:42:38.880+00:00,61,25.2721,102702.34,-114.0519
2026-03-18T21:42:38.882+00:00,2026-03-18T21:43:39.882+00:00,61,25.2712,102701.94,-114.0284
2026-03-18T21:43:39.885+00:00,2026-03-18T21:44:40.883+00:00,61,25.2725,102700.12,-113.8883
2026-03-18T21:44:40.886+00:00,2026-03-18T21:45:41.882+00:00,61,25.2707,102698.77,-113.7579
2026-03-18T21:45:41.883+00:00,2026-03-18T21:46:42.883+00:00,61,25.2727,102698.04,-113.7344
2026-03-18T21:46:42.885+00:00,2026-03-18T21:47:43.881+00:00,61,25.2738,102695.74,-113.5378
2026-03-18T21:47:43.883+00:00,2026-03-18T21:48:44.880+00:00,61,25.2750,102694.90,-113.4474
2026-03-18T21:48:44.882+00:00,2026-03-18T21:49:45.883+00:00,61,25.2742,102694.27,-113.4336
2026-03-18T21:49:45.885+00:00,2026-03-18T21:50:46.881+00:00,61,25.2775,102694.42,-113.4097
2026-03-18T21:50:46.883+00:00,2026-03-18T21:51:47.884+00:00,61,25.2746,102694.13,-113.4204
2026-03-18T21:51:47.885+00:00,2026-03-18T21:52:48.884+00:00,61,25.2753,102693.89,-113.3769
2026-03-18T21:52:48.887+00:00,2026-03-18T21:53:49.883+00:00,61,25.2692,102690.59,-113.0989
2026-03-18T21:53:49.894+00:00,2026-03-18T21:54:50.881+00:00,61,25.2645,102687.12,-112.8680
2026-03-18T21:54:50.883+00:00,2026-03-18T21:55:50.884+00:00,60,25.2600,102687.14,-112.8322
2026-03-18T21:55:50.886+00:00,2026-03-18T21:56:51.882+00:00,61,25.2555,102686.26,-112.7419
2026-03-18T21:56:51.883+00:00,2026-03-18T21:57:52.884+00:00,61,25.2544,102686.01,-112.7237
2026-03-18T21:57:52.886+00:00,2026-03-18T21:58:53.881+00:00,61,25.2493,102685.44,-112.6941
2026-03-18T21:58:53.883+00:00,2026-03-18T21:59:54.881+00:00,61,25.2468,102686.10,-112.7399
2026-03-18T21:59:54.882+00:00,2026-03-18T22:00:55.882+00:00,61,25.2421,102687.57,-112.8847
2026-03-18T22:00:55.884+00:00,2026-03-18T22:01:56.884+00:00,61,25.2402,102688.74,-112.8983
2026-03-18T22:01:56.886+00:00,2026-03-18T22:02:57.881+00:00,61,25.2382,102688.35,-112.9213
2026-03-18T22:02:57.883+00:00,2026-03-18T22:03:58.882+00:00,61,25.2364,102688.79,-112.9328
2026-03-18T22:03:58.884+00:00,2026-03-18T22:04:58.885+00:00,60,25.2314,102686.57,-112.7543
2026-03-18T22:04:58.887+00:00,2026-03-18T22:05:59.884+00:00,61,25.2309,102684.15,-112.5868
2026-03-18T22:05:59.885+00:00,2026-03-18T22:07:00.881+00:00,61,25.2279,102683.64,-112.5397
2026-03-18T22:07:00.883+00:00,2026-03-18T22:08:01.881+00:00,61,25.2276,102684.09,-112.6042
2026-03-18T22:08:01.883+00:00,2026-03-18T22:09:02.877+00:00,61,25.2284,102684.96,-112.6674
2026-03-18T22:09:02.879+00:00,2026-03-18T22:10:02.882+00:00,60,25.2342,102684.29,-112.5718
2026-03-18T22:10:02.883+00:00,2026-03-18T22:11:03.883+00:00,61,25.2436,102685.56,-112.7341
2026-03-18T22:11:03.885+00:00,2026-03-18T22:12:04.883+00:00,61,25.2608,102688.48,-112.9616
2026-03-18T22:12:04.885+00:00,2026-03-18T22:13:05.881+00:00,61,25.2808,102689.09,-112.9800
2026-03-18T22:13:05.883+00:00,2026-03-18T22:14:06.880+00:00,61,25.3118,102689.54,-113.0423
2026-03-18T22:14:06.882+00:00,2026-03-18T22:15:06.884+00:00,60,25.3471,102689.57,-113.0497
2026-03-18T22:15:06.887+00:00,2026-03-18T22:16:07.882+00:00,61,25.3735,102690.93,-113.1084
2026-03-18T22:16:07.884+00:00,2026-03-18T22:17:07.937+00:00,60,25.3954,102692.27,-113.2332
2026-03-18T22:17:07.939+00:00,2026-03-18T22:18:08.884+00:00,61,25.4147,102690.82,-113.1336
2026-03-18T22:18:08.886+00:00,2026-03-18T22:19:09.880+00:00,61,25.4322,102692.63,-113.2761
2026-03-18T22:19:09.882+00:00,2026-03-18T22:20:10.883+00:00,61,25.4411,102694.13,-113.4392
2026-03-18T22:20:10.886+00:00,2026-03-18T22:21:11.884+00:00,61,25.4473,102694.91,-113.4377
2026-03-18T22:21:11.885+00:00,2026-03-18T22:22:12.881+00:00,61,25.4530,102695.17,-113.4773
2026-03-18T22:22:12.883+00:00,2026-03-18T22:23:13.880+00:00,61,25.4578,102693.20,-113.3251
2026-03-18T22:23:13.882+00:00,2026-03-18T22:24:14.882+00:00,61,25.4586,102689.72,-113.0511
2026-03-18T22:24:14.884+00:00,2026-03-18T22:25:15.881+00:00,61,25.4557,102686.08,-112.7133
2026-03-18T22:25:15.883+00:00,2026-03-18T22:26:16.883+00:00,61,25.4536,102683.52,-112.5136
2026-03-18T22:26:16.884+00:00,2026-03-18T22:27:17.884+00:00,61,25.4499,102685.34,-112.6896
2026-03-18T22:27:17.886+00:00,2026-03-18T22:28:18.881+00:00,61,25.4477,102686.86,-112.8015
2026-03-18T22:28:18.883+00:00,2026-03-18T22:29:19.885+00:00,61,25.4422,102686.55,-112.7412
2026-03-18T22:29:19.887+00:00,2026-03-18T22:30:20.884+00:00,61,25.4400,102686.37,-112.7526
2026-03-18T22:30:20.886+00:00,2026-03-18T22:31:21.884+00:00,61,25.4363,102686.87,-112.8024
2026-03-18T22:31:21.886+00:00,2026-03-18T22:32:22.882+00:00,61,25.4295,102686.03,-112.7744
2026-03-18T22:32:22.885+00:00,2026-03-18T22:33:23.881+00:00,61,25.4226,102686.24,-112.7693
2026-03-18T22:33:23.883+00:00,2026-03-18T22:34:24.882+00:00,61,25.4145,102687.82,-112.8897
2026-03-18T22:34:24.883+00:00,2026-03-18T22:35:25.882+00:00,61,25.4057,102687.98,-112.9154
2026-03-18T22:35:25.885+00:00,2026-03-18T22:36:25.888+00:00,60,25.3954,102687.18,-112.8202
2026-03-18T22:36:25.889+00:00,2026-03-18T22:37:26.884+00:00,61,25.3894,102686.55,-112.7808
2026-03-18T22:37:26.886+00:00,2026-03-18T22:38:27.881+00:00,61,25.3807,102687.88,-112.8955
2026-03-18T22:38:27.882+00:00,2026-03-18T22:39:27.884+00:00,60,25.3726,102689.48,-113.0345
2026-03-18T22:39:27.885+00:00,2026-03-18T22:40:28.880+00:00,61,25.3667,102688.33,-112.9157
2026-03-18T22:40:28.882+00:00,2026-03-18T22:41:29.884+00:00,61,25.3638,102686.80,-112.7646
2026-03-18T22:41:29.886+00:00,2026-03-18T22:42:30.882+00:00,61,25.3609,102685.46,-112.6974
2026-03-18T22:42:30.884+00:00,2026-03-18T22:43:31.882+00:00,61,25.3504,102687.75,-112.8651
2026-03-18T22:43:31.883+00:00,2026-03-18T22:44:32.882+00:00,61,25.3295,102687.14,-112.8667
2026-03-18T22:44:32.884+00:00,2026-03-18T22:45:33.887+00:00,61,25.3139,102686.95,-112.8656
2026-03-18T22:45:33.889+00:00,2026-03-18T22:46:34.880+00:00,61,25.3052,102687.45,-112.9453
2026-03-18T22:46:34.882+00:00,2026-03-18T22:47:34.883+00:00,60,25.2981,102688.99,-113.0344
2026-03-18T22:47:34.885+00:00,2026-03-18T22:48:35.882+00:00,61,25.2939,102689.83,-113.0626
2026-03-18T22:48:35.884+00:00,2026-03-18T22:49:36.880+00:00,61,25.2903,102688.80,-112.9964
2026-03-18T22:49:36.882+00:00,2026-03-18T22:50:37.881+00:00,61,25.2864,102687.21,-112.8395
2026-03-18T22:50:37.883+00:00,2026-03-18T22:51:38.884+00:00,61,25.2838,102686.16,-112.7438
2026-03-18T22:51:38.886+00:00,2026-03-18T22:52:39.883+00:00,61,25.2809,102685.55,-112.6555
2026-03-18T22:52:39.885+00:00,2026-03-18T22:53:40.883+00:00,61,25.2778,102683.84,-112.5504
2026-03-18T22:53:40.886+00:00,2026-03-18T22:54:41.881+00:00,61,25.2741,102682.20,-112.3889
2026-03-18T22:54:41.891+00:00,2026-03-18T22:55:42.881+00:00,61,25.2712,102682.02,-112.4137
2026-03-18T22:55:42.883+00:00,2026-03-18T22:56:43.882+00:00,61,25.2681,102680.39,-112.2639
2026-03-18T22:56:43.884+00:00,2026-03-18T22:57:44.882+00:00,61,25.2616,102679.83,-112.2531
2026-03-18T22:57:44.884+00:00,2026-03-18T22:58:45.879+00:00,61,25.2577,102680.78,-112.3096
2026-03-18T22:58:45.881+00:00,2026-03-18T22:59:45.882+00:00,60,25.2546,102681.55,-112.3728
2026-03-18T22:59:45.883+00:00,2026-03-18T23:00:46.884+00:00,61,25.2515,102680.85,-112.3087
2026-03-18T23:00:46.886+00:00,2026-03-18T23:01:47.884+00:00,61,25.2462,102677.62,-112.0491
2026-03-18T23:01:47.885+00:00,2026-03-18T23:02:48.882+00:00,61,25.2445,102674.70,-111.7932
2026-03-18T23:02:48.884+00:00,2026-03-18T23:03:49.888+00:00,61,25.2400,102672.96,-111.6221
2026-03-18T23:03:49.889+00:00,2026-03-18T23:04:50.880+00:00,61,25.2333,102671.13,-111.5025
2026-03-18T23:04:50.882+00:00,2026-03-18T23:05:50.882+00:00,60,25.2228,102670.72,-111.4579
2026-03-18T23:05:50.884+00:00,2026-03-18T23:06:51.880+00:00,61,25.2125,102669.19,-111.3600
2026-03-18T23:06:51.882+00:00,2026-03-18T23:07:52.882+00:00,61,25.2027,102668.54,-111.2447
2026-03-18T23:07:52.884+00:00,2026-03-18T23:08:53.882+00:00,61,25.1867,102666.20,-111.1062
2026-03-18T23:08:53.884+00:00,2026-03-18T23:09:54.883+00:00,61,25.1788,102666.70,-111.1290
2026-03-18T23:09:54.884+00:00,2026-03-18T23:10:55.880+00:00,61,25.1689,102667.88,-111.1923
2026-03-18T23:10:55.881+00:00,2026-03-18T23:11:56.883+00:00,61,25.1577,102668.11,-111.2637
2026-03-18T23:11:56.886+00:00,2026-03-18T23:12:57.882+00:00,61,25.1255,102666.60,-111.1202
2026-03-18T23:12:57.884+00:00,2026-03-18T23:13:58.883+00:00,61,25.1046,102664.68,-110.9999
2026-03-18T23:13:58.885+00:00,2026-03-18T23:14:59.883+00:00,61,25.0951,102664.84,-110.9587
2026-03-18T23:14:59.897+00:00,2026-03-18T23:16:00.881+00:00,61,25.0966,102664.80,-110.9970
2026-03-18T23:16:00.883+00:00,2026-03-18T23:17:01.883+00:00,61,25.1029,102665.62,-111.0370
2026-03-18T23:17:01.885+00:00,2026-03-18T23:18:02.881+00:00,61,25.1109,102666.70,-111.1908
2026-03-18T23:18:02.883+00:00,2026-03-18T23:19:02.883+00:00,60,25.1200,102666.52,-111.1277
2026-03-18T23:19:02.885+00:00,2026-03-18T23:20:03.881+00:00,61,25.1299,102667.00,-111.1533
2026-03-18T23:20:03.883+00:00,2026-03-18T23:21:04.883+00:00,61,25.1408,102666.79,-111.1468
2026-03-18T23:21:04.885+00:00,2026-03-18T23:22:05.883+00:00,61,25.1599,102665.98,-111.1056
2026-03-18T23:22:05.885+00:00,2026-03-18T23:23:06.883+00:00,61,25.1846,102666.96,-111.1337
2026-03-18T23:23:06.885+00:00,2026-03-18T23:24:07.881+00:00,61,25.2121,102666.66,-111.1587
2026-03-18T23:24:07.883+00:00,2026-03-18T23:25:08.883+00:00,61,25.2436,102668.90,-111.2946
2026-03-18T23:25:08.885+00:00,2026-03-18T23:26:09.882+00:00,61,25.2742,102669.57,-111.3981
2026-03-18T23:26:09.883+00:00,2026-03-18T23:27:10.883+00:00,61,25.3069,102672.46,-111.7012
2026-03-18T23:27:10.885+00:00,2026-03-18T23:28:11.882+00:00,61,25.3349,102674.33,-111.8127
2026-03-18T23:28:11.884+00:00,2026-03-18T23:29:12.881+00:00,61,25.3545,102675.05,-111.8488
2026-03-18T23:29:12.883+00:00,2026-03-18T23:30:13.880+00:00,61,25.3694,102675.09,-111.8257
2026-03-18T23:30:13.881+00:00,2026-03-18T23:31:14.879+00:00,61,25.3791,102674.63,-111.7908
2026-03-18T23:31:14.881+00:00,2026-03-18T23:32:15.880+00:00,61,25.3869,102673.52,-111.7173
2026-03-18T23:32:15.882+00:00,2026-03-18T23:33:15.884+00:00,60,25.3880,102672.57,-111.6094
2026-03-18T23:33:15.886+00:00,2026-03-18T23:34:16.882+00:00,61,25.3868,102672.56,-111.6401
2026-03-18T23:34:16.884+00:00,2026-03-18T23:35:17.882+00:00,61,25.3828,102672.00,-111.5642
2026-03-18T23:35:17.883+00:00,2026-03-18T23:36:18.880+00:00,61,25.3810,102671.73,-111.5712
2026-03-18T23:36:18.882+00:00,2026-03-18T23:37:18.882+00:00,60,25.3795,102673.14,-111.7139
2026-03-18T23:37:18.884+00:00,2026-03-18T23:38:19.880+00:00,61,25.3761,102674.02,-111.7376
2026-03-18T23:38:19.882+00:00,2026-03-18T23:39:19.884+00:00,60,25.3624,102673.83,-111.7235
2026-03-18T23:39:19.896+00:00,2026-03-18T23:40:20.885+00:00,61,25.3608,102672.19,-111.6187
2026-03-18T23:40:20.892+00:00,2026-03-18T23:41:21.882+00:00,61,25.3608,102672.10,-111.5332
2026-03-18T23:41:21.890+00:00,2026-03-18T23:42:22.882+00:00,61,25.3684,102669.23,-111.3633
2026-03-18T23:42:22.884+00:00,2026-03-18T23:43:23.883+00:00,61,25.3732,102667.18,-111.1717
2026-03-18T23:43:23.886+00:00,2026-03-18T23:44:24.882+00:00,61,25.3691,102669.41,-111.3514
2026-03-18T23:44:24.884+00:00,2026-03-18T23:45:25.884+00:00,61,25.3656,102671.61,-111.5553
2026-03-18T23:45:25.886+00:00,2026-03-18T23:46:26.882+00:00,61,25.3576,102672.86,-111.6019
2026-03-18T23:46:26.884+00:00,2026-03-18T23:47:27.882+00:00,61,25.3501,102673.34,-111.7032
2026-03-18T23:47:27.884+00:00,2026-03-18T23:48:28.881+00:00,61,25.3418,102674.48,-111.8184
2026-03-18T23:48:28.882+00:00,2026-03-18T23:49:28.883+00:00,60,25.3324,102677.30,-112.0232
2026-03-18T23:49:28.885+00:00,2026-03-18T23:50:29.880+00:00,61,25.3268,102677.60,-112.0446
2026-03-18T23:50:29.882+00:00,2026-03-18T23:51:29.882+00:00,60,25.3194,102678.30,-112.1859
2026-03-18T23:51:29.884+00:00,2026-03-18T23:52:30.884+00:00,61,25.3002,102679.52,-112.2147
2026-03-18T23:52:30.887+00:00,2026-03-18T23:53:31.883+00:00,61,25.2679,102680.69,-112.2905
2026-03-18T23:53:31.885+00:00,2026-03-18T23:54:32.883+00:00,61,25.2688,102682.01,-112.3422
2026-03-18T23:54:32.885+00:00,2026-03-18T23:55:33.881+00:00,61,25.2832,102681.16,-112.3573
2026-03-18T23:55:33.883+00:00,2026-03-18T23:56:33.884+00:00,60,25.3025,102680.12,-112.3175
2026-03-18T23:56:33.887+00:00,2026-03-18T23:57:34.882+00:00,61,25.3216,102679.32,-112.2374
2026-03-18T23:57:34.883+00:00,2026-03-18T23:58:35.953+00:00,61,25.3440,102680.47,-112.2485
2026-03-18T23:58:35.979+00:00,2026-03-18T23:59:36.903+00:00,61,25.2702,102667.53,-111.0234
2026-03-18T23:59:36.908+00:00,2026-03-19T00:00:37.894+00:00,61,25.2491,102664.22,-111.0993
2026-03-19T00:00:37.898+00:00,2026-03-19T00:01:38.883+00:00,61,24.5989,102534.97,-100.9191
2026-03-19T00:01:38.887+00:00,2026-03-19T00:02:39.882+00:00,61,25.3407,102658.73,-110.3297
2026-03-19T00:02:39.884+00:00,2026-03-19T00:03:39.890+00:00,60,25.2934,102653.39,-109.5706
2026-03-19T00:03:39.898+00:00,2026-03-19T00:04:40.889+00:00,61,25.3561,102654.42,-109.8862
2026-03-19T00:04:40.901+00:00,2026-03-19T00:05:41.885+00:00,61,25.3844,102658.80,-110.4414
2026-03-19T00:05:41.895+00:00,2026-03-19T00:06:42.884+00:00,61,25.4684,102670.72,-110.8411
2026-03-19T00:06:42.887+00:00,2026-03-19T00:07:43.882+00:00,61,25.6945,102696.24,-113.5599
2026-03-19T00:07:43.885+00:00,2026-03-19T00:08:43.886+00:00,60,25.7052,102699.19,-113.8070
2026-03-19T00:08:43.888+00:00,2026-03-19T00:09:44.881+00:00,61,25.6962,102701.44,-114.0048
2026-03-19T00:09:44.883+00:00,2026-03-19T00:10:45.884+00:00,61,25.6886,102703.06,-114.1355
2026-03-19T00:10:45.887+00:00,2026-03-19T00:11:46.883+00:00,61,25.6682,102704.66,-114.2702
2026-03-19T00:11:46.886+00:00,2026-03-19T00:12:47.883+00:00,61,25.6447,102706.05,-114.4561
2026-03-19T00:12:47.886+00:00,2026-03-19T00:13:48.885+00:00,61,25.6270,102705.41,-114.4113
2026-03-19T00:13:48.887+00:00,2026-03-19T00:14:49.882+00:00,61,25.6083,102704.70,-114.3622
2026-03-19T00:14:49.884+00:00,2026-03-19T00:15:50.881+00:00,61,25.5935,102703.43,-114.2266
2026-03-19T00:15:50.884+00:00,2026-03-19T00:16:51.882+00:00,61,25.5794,102705.38,-114.3646
2026-03-19T00:16:51.885+00:00,2026-03-19T00:17:52.881+00:00,61,25.5639,102706.65,-114.5142
2026-03-19T00:17:52.884+00:00,2026-03-19T00:18:53.881+00:00,61,25.5393,102707.61,-114.5548
2026-03-19T00:18:53.884+00:00,2026-03-19T00:19:54.880+00:00,61,25.5270,102709.01,-114.6061
2026-03-19T00:19:54.882+00:00,2026-03-19T00:20:55.882+00:00,61,25.5155,102709.89,-114.7223
2026-03-19T00:20:55.884+00:00,2026-03-19T00:21:56.883+00:00,61,25.4686,102707.80,-114.4224
2026-03-19T00:21:56.885+00:00,2026-03-19T00:22:57.883+00:00,61,25.2713,102691.55,-112.6608
2026-03-19T00:22:57.895+00:00,2026-03-19T00:23:58.884+00:00,61,25.3014,102686.50,-111.5913
2026-03-19T00:23:58.887+00:00,2026-03-19T00:24:59.880+00:00,61,25.2241,102673.20,-111.5790
2026-03-19T00:24:59.893+00:00,2026-03-19T00:26:00.883+00:00,61,25.3558,102680.40,-112.6912
2026-03-19T00:26:00.886+00:00,2026-03-19T00:27:01.880+00:00,61,25.4179,102682.16,-112.0884
2026-03-19T00:27:01.883+00:00,2026-03-19T00:28:01.885+00:00,60,25.3873,102692.26,-111.6623
2026-03-19T00:28:01.887+00:00,2026-03-19T00:29:02.880+00:00,61,25.3423,102683.25,-112.9079
2026-03-19T00:29:02.883+00:00,2026-03-19T00:30:02.886+00:00,60,25.0958,102625.41,-107.8744
2026-03-19T00:30:02.888+00:00,2026-03-19T00:31:03.884+00:00,61,25.2738,102662.72,-111.4549
2026-03-19T00:31:03.889+00:00,2026-03-19T00:32:03.890+00:00,60,25.4398,102679.15,-113.4409
2026-03-19T00:32:03.894+00:00,2026-03-19T00:33:04.888+00:00,61,25.4382,102678.68,-111.0766
2026-03-19T00:33:04.890+00:00,2026-03-19T00:34:05.880+00:00,61,25.3485,102678.41,-112.3064
2026-03-19T00:34:05.888+00:00,2026-03-19T00:35:06.889+00:00,61,25.5667,102691.16,-112.8372
2026-03-19T00:35:06.894+00:00,2026-03-19T00:36:07.884+00:00,61,25.4031,102682.98,-112.7341
2026-03-19T00:36:07.887+00:00,2026-03-19T00:37:08.880+00:00,61,25.2974,102661.02,-109.9038
2026-03-19T00:37:08.882+00:00,2026-03-19T00:38:08.883+00:00,60,25.4743,102666.42,-111.5779
2026-03-19T00:38:08.885+00:00,2026-03-19T00:39:08.886+00:00,60,25.5826,102691.10,-113.1719
2026-03-19T00:39:08.894+00:00,2026-03-19T00:40:09.880+00:00,61,25.6124,102698.44,-113.7559
2026-03-19T00:40:09.883+00:00,2026-03-19T00:41:10.883+00:00,61,25.7113,102711.20,-114.8959
2026-03-19T00:41:10.886+00:00,2026-03-19T00:42:11.881+00:00,61,25.5788,102693.04,-113.1395
2026-03-19T00:42:11.884+00:00,2026-03-19T00:43:12.883+00:00,61,25.6937,102686.32,-114.5084
2026-03-19T00:43:12.885+00:00,2026-03-19T00:44:12.888+00:00,60,25.6290,102699.02,-113.6590
2026-03-19T00:44:12.896+00:00,2026-03-19T00:45:13.880+00:00,61,25.6576,102697.35,-114.4211
2026-03-19T00:45:13.882+00:00,2026-03-19T00:46:13.887+00:00,60,25.7029,102717.49,-114.8736
2026-03-19T00:46:13.889+00:00,2026-03-19T00:47:13.890+00:00,60,25.6934,102704.12,-114.6425
2026-03-19T00:47:13.893+00:00,2026-03-19T00:48:14.894+00:00,61,25.6372,102699.90,-113.5132
2026-03-19T00:48:14.898+00:00,2026-03-19T00:49:15.881+00:00,61,25.6867,102691.49,-113.5482
2026-03-19T00:49:15.884+00:00,2026-03-19T00:50:15.887+00:00,60,25.6341,102690.79,-112.9974
2026-03-19T00:50:15.896+00:00,2026-03-19T00:51:16.885+00:00,61,25.7333,102705.10,-114.6368
2026-03-19T00:51:16.887+00:00,2026-03-19T00:52:17.885+00:00,61,25.5305,102677.54,-111.2829
2026-03-19T00:52:17.896+00:00,2026-03-19T00:53:18.881+00:00,61,25.7719,102715.60,-115.2966
2026-03-19T00:53:18.885+00:00,2026-03-19T00:54:18.887+00:00,60,25.6834,102703.24,-113.5047
2026-03-19T00:54:18.890+00:00,2026-03-19T00:55:19.882+00:00,61,25.1493,102607.62,-106.0358
2026-03-19T00:55:19.884+00:00,2026-03-19T00:56:20.891+00:00,61,24.9828,102585.10,-105.9304
2026-03-19T00:56:20.894+00:00,2026-03-19T00:57:21.890+00:00,61,25.4935,102654.79,-110.9118
2026-03-19T00:57:21.896+00:00,2026-03-19T00:58:22.889+00:00,61,25.5770,102670.71,-111.8381
2026-03-19T00:58:22.893+00:00,2026-03-19T00:59:23.890+00:00,61,25.6597,102684.08,-112.6302
2026-03-19T00:59:23.894+00:00,2026-03-19T01:00:24.887+00:00,61,25.7572,102700.55,-113.9264
